nematode,phylum,class,order,family,genera,species,spe.ID,spe.control,replicate,spe.ID.num,spe.control.number,spe.ID.preference,spe.control.preferece,fold.change
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter globiformis ,ART3,OP50,8,21,16,0.57,0.43,0.325581395
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,1,109,56,0.66,0.34,0.941176471
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,2,134,42,0.76,0.24,2.166666667
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,3,121,42,0.74,0.26,1.846153846
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,4,83,33,0.72,0.28,1.571428571
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,5,76,27,0.74,0.26,1.846153846
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,6,41,27,0.6,0.4,0.5
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,7,60,10,0.86,0.14,5.142857143
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Pseudarthrobacter defluvii ,ART4,OP50,8,103,23,0.82,0.18,3.555555556
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,1,18,35,0.34,0.66,-0.484848485
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,2,21,47,0.31,0.69,-0.550724638
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,3,15,46,0.25,0.75,-0.666666667
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,4,19,60,0.24,0.76,-0.684210526
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,5,28,49,0.36,0.64,-0.4375
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,6,25,62,0.29,0.71,-0.591549296
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,7,15,52,0.22,0.78,-0.717948718
C.elegans,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Pseudarthrobacter niigatensis,ART5,OP50,8,20,22,0.48,0.52,-0.076923077
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,1,27,60,0.31,0.69,-0.550724638
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,2,29,50,0.37,0.63,-0.412698413
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,3,32,40,0.44,0.56,-0.214285714
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,4,37,28,0.57,0.43,0.325581395
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,5,36,43,0.46,0.54,-0.148148148
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,6,11,23,0.32,0.68,-0.529411765
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,7,17,64,0.21,0.79,-0.734177215
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Glutamicibacter nicotianae,ART6,OP50,8,37,31,0.54,0.46,0.173913043
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,1,59,107,0.36,0.64,-0.4375
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,2,86,93,0.48,0.52,-0.076923077
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,3,87,115,0.43,0.57,-0.245614035
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,4,20,63,0.24,0.76,-0.684210526
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,5,37,112,0.25,0.75,-0.666666667
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,6,62,111,0.36,0.64,-0.4375
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,7,41,51,0.45,0.55,-0.181818182
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,8,43,93,0.32,0.68,-0.529411765
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,1,11,19,0.37,0.63,-0.412698413
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,2,5,11,0.31,0.69,-0.550724638
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,3,8,12,0.4,0.6,-0.333333333
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,4,11,16,0.41,0.59,-0.305084746
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,5,15,22,0.41,0.59,-0.305084746
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,6,16,22,0.42,0.58,-0.275862069
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,7,4,6,0.4,0.6,-0.333333333
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,8,14,27,0.34,0.66,-0.484848485
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,1,27,63,0.3,0.7,-0.571428571
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,2,21,50,0.3,0.7,-0.571428571
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,3,37,36,0.51,0.49,0.040816327
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,4,28,48,0.37,0.63,-0.412698413
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,5,39,34,0.53,0.47,0.127659574
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,6,30,38,0.44,0.56,-0.214285714
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,7,23,35,0.4,0.6,-0.333333333
C.elegans,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,8,37,46,0.45,0.55,-0.181818182
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,1,13,30,0.3,0.7,-0.571428571
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,2,26,18,0.59,0.41,0.43902439
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,3,29,16,0.64,0.36,0.777777778
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,4,31,11,0.74,0.26,1.846153846
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,5,23,56,0.29,0.71,-0.591549296
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,6,17,24,0.41,0.59,-0.305084746
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,7,23,21,0.52,0.48,0.083333333
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,8,24,16,0.6,0.4,0.5
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,1,8,9,0.47,0.53,-0.113207547
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,2,34,16,0.68,0.32,1.125
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,3,156,99,0.61,0.39,0.564102564
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,4,45,14,0.76,0.24,2.166666667
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,5,90,24,0.79,0.21,2.761904762
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,6,159,45,0.78,0.22,2.545454545
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,7,18,24,0.43,0.57,-0.245614035
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,8,87,77,0.53,0.47,0.127659574
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,1,49,44,0.53,0.47,0.127659574
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,2,30,24,0.56,0.44,0.272727273
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,3,38,45,0.46,0.54,-0.148148148
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,4,62,44,0.58,0.42,0.380952381
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,5,49,70,0.41,0.59,-0.305084746
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,6,27,66,0.29,0.71,-0.591549296
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,7,60,50,0.55,0.45,0.222222222
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,8,66,58,0.53,0.47,0.127659574
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,1,76,28,0.73,0.27,1.703703704
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,2,92,214,0.3,0.7,-0.571428571
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,3,183,105,0.64,0.36,0.777777778
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,4,109,121,0.47,0.53,-0.113207547
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,5,55,20,0.73,0.27,1.703703704
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,6,118,85,0.58,0.42,0.380952381
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,7,24,30,0.44,0.56,-0.214285714
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,8,49,35,0.58,0.42,0.380952381
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,1,20,53,0.27,0.73,-0.630136986
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,2,36,63,0.36,0.64,-0.4375
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,3,44,60,0.42,0.58,-0.275862069
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,4,18,92,0.16,0.84,-0.80952381
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,5,32,46,0.41,0.59,-0.305084746
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,6,32,37,0.46,0.54,-0.148148148
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,7,17,45,0.27,0.73,-0.630136986
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,8,24,39,0.38,0.62,-0.387096774
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,1,45,54,0.45,0.55,-0.181818182
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,2,38,27,0.58,0.42,0.380952381
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,3,31,20,0.61,0.39,0.564102564
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,4,44,30,0.59,0.41,0.43902439
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,5,33,18,0.65,0.35,0.857142857
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,6,46,22,0.68,0.32,1.125
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,7,36,23,0.61,0.39,0.564102564
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,8,67,38,0.64,0.36,0.777777778
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,1,38,39,0.49,0.51,-0.039215686
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,2,16,30,0.35,0.65,-0.461538462
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,3,37,52,0.42,0.58,-0.275862069
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,4,26,30,0.46,0.54,-0.148148148
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,5,38,54,0.41,0.59,-0.305084746
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,6,32,44,0.42,0.58,-0.275862069
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,7,32,53,0.38,0.62,-0.387096774
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,8,31,40,0.44,0.56,-0.214285714
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,1,21,39,0.35,0.65,-0.461538462
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,2,13,34,0.28,0.72,-0.611111111
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,3,13,36,0.27,0.73,-0.630136986
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,4,19,50,0.28,0.72,-0.611111111
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,5,20,32,0.38,0.62,-0.387096774
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,6,22,51,0.3,0.7,-0.571428571
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,7,6,27,0.18,0.82,-0.780487805
C.elegans,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,8,13,49,0.21,0.79,-0.734177215
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,1,89,140,0.39,0.61,-0.360655738
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,2,32,95,0.25,0.75,-0.666666667
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,3,40,132,0.23,0.77,-0.701298701
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,4,82,117,0.41,0.59,-0.305084746
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,5,114,197,0.37,0.63,-0.412698413
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,6,74,205,0.27,0.73,-0.630136986
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,7,71,125,0.36,0.64,-0.4375
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,8,105,163,0.39,0.61,-0.360655738
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,1,20,177,0.1,0.9,-0.888888889
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,2,16,121,0.12,0.88,-0.863636364
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,3,15,136,0.1,0.9,-0.888888889
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,4,27,153,0.15,0.85,-0.823529412
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,5,17,137,0.11,0.89,-0.876404494
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,6,15,151,0.09,0.91,-0.901098901
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,7,26,162,0.14,0.86,-0.837209302
C.elegans,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,8,18,149,0.11,0.89,-0.876404494
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,1,33,34,0.49,0.51,-0.039215686
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,2,55,10,0.85,0.15,4.666666667
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,3,63,16,0.8,0.2,3
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,4,53,42,0.56,0.44,0.272727273
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,5,58,10,0.85,0.15,4.666666667
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,6,23,15,0.61,0.39,0.564102564
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,7,67,53,0.56,0.44,0.272727273
C.elegans,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,8,75,56,0.57,0.43,0.325581395
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,1,14,34,0.29,0.71,-0.591549296
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,2,21,59,0.26,0.74,-0.648648649
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,3,22,48,0.31,0.69,-0.550724638
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,4,29,43,0.4,0.6,-0.333333333
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,5,13,21,0.38,0.62,-0.387096774
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,6,33,28,0.54,0.46,0.173913043
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,7,32,57,0.36,0.64,-0.4375
C.elegans,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,8,45,62,0.42,0.58,-0.275862069
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,1,25,58,0.3,0.7,-0.571428571
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,2,24,34,0.41,0.59,-0.305084746
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,3,55,31,0.64,0.36,0.777777778
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,4,59,42,0.58,0.42,0.380952381
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,5,43,43,0.5,0.5,0
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,6,34,37,0.48,0.52,-0.076923077
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,7,50,49,0.51,0.49,0.040816327
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,8,49,40,0.55,0.45,0.222222222
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,1,66,4,0.94,0.06,14.66666667
C.elegans,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,2,70,38,0.65,0.35,0.857142857
